Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2017-12-09,6:20 PM,59 °F,41 °F,51 %,SSW,17 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2017-12-09,6:50 PM,59 °F,41 °F,51 %,SSW,17 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2017-12-09,7:20 PM,57 °F,43 °F,59 %,SSW,13 mph,0 mph,29.61 in,0.0 in,Fair
2017-12-09,7:50 PM,59 °F,43 °F,55 %,SSW,10 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-09,8:20 PM,59 °F,41 °F,51 %,SW,16 mph,0 mph,29.61 in,0.0 in,Fair
2017-12-09,8:50 PM,59 °F,41 °F,51 %,SSW,18 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2017-12-09,9:20 PM,59 °F,43 °F,55 %,SSW,20 mph,32 mph,29.58 in,0.0 in,Partly Cloudy
2017-12-09,9:50 PM,59 °F,41 °F,51 %,SSW,20 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2017-12-09,10:20 PM,59 °F,41 °F,51 %,SSW,17 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2017-12-09,10:50 PM,57 °F,43 °F,59 %,SSW,15 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2017-12-09,11:20 PM,59 °F,43 °F,55 %,SSW,15 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2017-12-09,11:50 PM,57 °F,43 °F,59 %,SSW,10 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2017-12-10,12:20 AM,59 °F,43 °F,55 %,SSW,14 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2017-12-10,12:50 AM,57 °F,45 °F,63 %,SSW,9 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2017-12-10,1:20 AM,59 °F,41 °F,51 %,SSW,14 mph,0 mph,29.58 in,0.0 in,Partly Cloudy
2017-12-10,1:50 AM,59 °F,43 °F,55 %,SSW,14 mph,0 mph,29.58 in,0.0 in,Partly Cloudy
2017-12-10,2:20 AM,59 °F,41 °F,51 %,SW,14 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2017-12-10,2:50 AM,59 °F,41 °F,51 %,SSW,14 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2017-12-10,3:20 AM,59 °F,41 °F,51 %,SSW,14 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2017-12-10,3:50 AM,59 °F,41 °F,51 %,SSW,14 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2017-12-10,4:20 AM,59 °F,43 °F,55 %,SSW,13 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2017-12-10,4:50 AM,59 °F,41 °F,51 %,SSW,13 mph,0 mph,29.52 in,0.0 in,Partly Cloudy
2017-12-10,5:20 AM,59 °F,41 °F,51 %,SSW,14 mph,0 mph,29.52 in,0.0 in,Partly Cloudy
2017-12-10,5:50 AM,59 °F,39 °F,48 %,SSW,18 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2017-12-10,6:20 AM,59 °F,39 °F,48 %,SSW,16 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2017-12-10,6:50 AM,59 °F,39 °F,48 %,SSW,15 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2017-12-10,7:20 AM,61 °F,39 °F,45 %,S,17 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2017-12-10,7:50 AM,61 °F,39 °F,45 %,S,16 mph,30 mph,29.49 in,0.0 in,Partly Cloudy
2017-12-10,8:20 AM,61 °F,41 °F,48 %,SSW,21 mph,33 mph,29.49 in,0.0 in,
2017-12-10,8:50 AM,61 °F,41 °F,48 %,SSW,17 mph,31 mph,29.46 in,0.0 in,Mostly Cloudy
2017-12-10,9:20 AM,61 °F,41 °F,48 %,SSW,21 mph,33 mph,29.46 in,0.0 in,
2017-12-10,9:50 AM,61 °F,41 °F,48 %,SSW,23 mph,35 mph,29.46 in,0.0 in,
2017-12-10,10:20 AM,61 °F,43 °F,52 %,SSW,22 mph,35 mph,29.49 in,0.0 in,
2017-12-10,10:50 AM,61 °F,43 °F,52 %,SSW,20 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2017-12-10,11:20 AM,61 °F,43 °F,52 %,SSW,20 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2017-12-10,11:26 AM,59 °F,45 °F,59 %,SSW,20 mph,0 mph,29.49 in,0.0 in,
2017-12-10,11:50 AM,50 °F,45 °F,82 %,W,29 mph,51 mph,29.55 in,0.0 in,
2017-12-10,12:20 PM,48 °F,45 °F,87 %,W,13 mph,24 mph,29.55 in,0.0 in,
2017-12-10,12:50 PM,48 °F,45 °F,87 %,W,13 mph,0 mph,29.58 in,0.0 in,
2017-12-10,1:20 PM,48 °F,46 °F,93 %,WSW,8 mph,0 mph,29.58 in,0.0 in,
2017-12-10,1:50 PM,50 °F,46 °F,87 %,WSW,8 mph,0 mph,29.58 in,0.0 in,
2017-12-10,2:20 PM,50 °F,48 °F,94 %,SW,7 mph,0 mph,29.58 in,0.0 in,
2017-12-10,2:50 PM,50 °F,46 °F,87 %,WSW,10 mph,0 mph,29.61 in,0.0 in,
2017-12-10,3:20 PM,52 °F,45 °F,76 %,WSW,12 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2017-12-10,3:50 PM,50 °F,45 °F,82 %,WSW,16 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2017-12-10,4:20 PM,50 °F,45 °F,82 %,WSW,13 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2017-12-10,4:50 PM,50 °F,43 °F,76 %,W,9 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2017-12-10,5:20 PM,50 °F,39 °F,66 %,WSW,9 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2017-12-10,5:50 PM,50 °F,36 °F,58 %,WSW,8 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2017-12-10,6:20 PM,50 °F,37 °F,62 %,W,7 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2017-12-10,6:50 PM,48 °F,30 °F,50 %,WSW,10 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2017-12-10,7:20 PM,48 °F,30 °F,50 %,W,7 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2017-12-10,7:50 PM,48 °F,34 °F,57 %,WSW,5 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2017-12-10,8:20 PM,48 °F,36 °F,62 %,WSW,6 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2017-12-10,8:50 PM,46 °F,34 °F,62 %,WSW,8 mph,0 mph,29.75 in,0.0 in,Partly Cloudy
2017-12-10,9:20 PM,45 °F,34 °F,66 %,WSW,6 mph,0 mph,29.78 in,0.0 in,Partly Cloudy
2017-12-10,9:50 PM,45 °F,34 °F,66 %,WSW,5 mph,0 mph,29.78 in,0.0 in,Partly Cloudy
2017-12-10,10:20 PM,46 °F,32 °F,57 %,W,5 mph,0 mph,29.78 in,0.0 in,Partly Cloudy
2017-12-10,10:50 PM,46 °F,32 °F,57 %,W,7 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-10,11:20 PM,43 °F,34 °F,70 %,SSE,2 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-10,11:50 PM,41 °F,34 °F,76 %,W,3 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,12:20 AM,43 °F,34 °F,70 %,CALM,0 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,12:50 AM,43 °F,34 °F,70 %,VAR,1 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,1:20 AM,43 °F,34 °F,70 %,VAR,1 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,1:50 AM,43 °F,34 °F,70 %,ESE,3 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,2:20 AM,41 °F,34 °F,76 %,CALM,0 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,2:50 AM,41 °F,32 °F,70 %,VAR,1 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,3:20 AM,41 °F,32 °F,70 %,VAR,1 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,3:50 AM,41 °F,32 °F,70 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,4:20 AM,39 °F,32 °F,75 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,4:50 AM,41 °F,32 °F,70 %,SSW,3 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,5:20 AM,41 °F,34 °F,76 %,SSW,3 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,5:50 AM,41 °F,34 °F,76 %,VAR,2 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,6:20 AM,41 °F,34 °F,76 %,NE,3 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,6:50 AM,39 °F,34 °F,81 %,NE,5 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,7:20 AM,39 °F,32 °F,75 %,VAR,2 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,7:50 AM,43 °F,36 °F,76 %,NE,3 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,8:20 AM,43 °F,36 °F,76 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,8:50 AM,43 °F,36 °F,76 %,VAR,2 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,9:20 AM,45 °F,37 °F,76 %,VAR,2 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,9:50 AM,46 °F,39 °F,76 %,E,3 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,10:20 AM,50 °F,37 °F,62 %,SSE,3 mph,0 mph,29.87 in,0.0 in,Fair
2017-12-11,10:50 AM,50 °F,39 °F,66 %,S,5 mph,0 mph,29.87 in,0.0 in,Fair
2017-12-11,11:20 AM,52 °F,43 °F,71 %,SW,7 mph,0 mph,29.87 in,0.0 in,Fair
2017-12-11,11:50 AM,52 °F,43 °F,71 %,SW,9 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,12:20 PM,54 °F,43 °F,67 %,SSW,10 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,12:50 PM,54 °F,45 °F,72 %,SSW,8 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,1:20 PM,55 °F,45 °F,67 %,SW,12 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,1:50 PM,55 °F,45 °F,67 %,SSW,7 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,2:20 PM,57 °F,45 °F,63 %,SW,12 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,2:50 PM,57 °F,46 °F,67 %,SSW,10 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,3:20 PM,59 °F,46 °F,63 %,SSW,9 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,3:50 PM,59 °F,46 °F,63 %,SSW,10 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,4:20 PM,59 °F,48 °F,67 %,SW,14 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,4:50 PM,59 °F,46 °F,63 %,WSW,17 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,5:20 PM,57 °F,48 °F,72 %,WSW,18 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,5:50 PM,57 °F,48 °F,72 %,WSW,18 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,6:20 PM,57 °F,48 °F,72 %,WSW,18 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,6:50 PM,57 °F,48 °F,72 %,WSW,17 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,7:20 PM,57 °F,48 °F,72 %,WSW,16 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,7:50 PM,57 °F,48 °F,72 %,SW,9 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-11,8:20 PM,55 °F,48 °F,77 %,S,7 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,8:50 PM,57 °F,48 °F,72 %,S,9 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,9:20 PM,57 °F,48 °F,72 %,SSW,12 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,9:50 PM,55 °F,48 °F,77 %,SSW,10 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,10:20 PM,57 °F,48 °F,72 %,SW,8 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,10:50 PM,57 °F,48 °F,72 %,WSW,15 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,11:20 PM,57 °F,50 °F,77 %,WSW,15 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-11,11:50 PM,57 °F,48 °F,72 %,W,15 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,12:20 AM,57 °F,48 °F,72 %,WSW,15 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,12:50 AM,55 °F,48 °F,77 %,WSW,14 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,1:20 AM,55 °F,50 °F,82 %,SSW,9 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,1:50 AM,55 °F,50 °F,82 %,SW,13 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,2:20 AM,54 °F,48 °F,82 %,SW,12 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,2:50 AM,54 °F,46 °F,77 %,S,9 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,3:20 AM,55 °F,50 °F,82 %,SW,13 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,3:50 AM,55 °F,50 °F,82 %,SW,16 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,4:20 AM,55 °F,50 °F,82 %,SSW,13 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,4:50 AM,54 °F,50 °F,88 %,SSW,12 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,5:20 AM,55 °F,48 °F,77 %,SSW,14 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,5:50 AM,54 °F,48 °F,82 %,SSW,9 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,6:20 AM,55 °F,48 °F,77 %,SSW,15 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,6:50 AM,54 °F,48 °F,82 %,SW,12 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,7:20 AM,54 °F,46 °F,77 %,SSW,12 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,7:50 AM,52 °F,45 °F,76 %,SSW,7 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,8:20 AM,52 °F,45 °F,76 %,SSW,8 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,8:50 AM,54 °F,43 °F,67 %,SSW,9 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,9:20 AM,54 °F,43 °F,67 %,SSW,9 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,9:50 AM,55 °F,43 °F,63 %,SW,9 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,10:20 AM,57 °F,45 °F,63 %,SSW,9 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,10:50 AM,59 °F,45 °F,59 %,SSW,12 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,11:20 AM,59 °F,45 °F,59 %,SSW,14 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,11:50 AM,59 °F,46 °F,63 %,SSW,13 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,12:20 PM,57 °F,48 °F,72 %,SSW,9 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,12:50 PM,57 °F,48 °F,72 %,SSW,6 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,1:20 PM,59 °F,48 °F,67 %,S,7 mph,0 mph,29.84 in,0.0 in,Fair
2017-12-12,1:50 PM,59 °F,48 °F,67 %,SW,12 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,2:20 PM,59 °F,48 °F,67 %,SW,12 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,2:50 PM,61 °F,48 °F,63 %,WSW,10 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,3:20 PM,61 °F,46 °F,59 %,WSW,10 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,3:50 PM,61 °F,48 °F,63 %,WSW,13 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,4:20 PM,61 °F,48 °F,63 %,WSW,14 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,4:50 PM,61 °F,48 °F,63 %,WSW,15 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,5:20 PM,59 °F,48 °F,67 %,WSW,14 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,5:50 PM,59 °F,48 °F,67 %,WSW,14 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,6:20 PM,59 °F,48 °F,67 %,WSW,13 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,6:50 PM,57 °F,50 °F,77 %,WSW,12 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,7:20 PM,59 °F,50 °F,72 %,SW,10 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,7:50 PM,57 °F,50 °F,77 %,SW,12 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,8:20 PM,57 °F,50 °F,77 %,WSW,13 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,8:50 PM,57 °F,50 °F,77 %,WSW,9 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,9:20 PM,55 °F,50 °F,82 %,SW,5 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,9:50 PM,55 °F,50 °F,82 %,SW,5 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,10:20 PM,55 °F,50 °F,82 %,WSW,5 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,10:50 PM,54 °F,50 °F,88 %,WSW,5 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,11:20 PM,55 °F,50 °F,82 %,S,3 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-12,11:50 PM,55 °F,50 °F,82 %,WSW,5 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-13,12:20 AM,54 °F,48 °F,82 %,W,5 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-13,12:50 AM,54 °F,48 °F,82 %,W,3 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-13,1:20 AM,54 °F,48 °F,82 %,VAR,2 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-13,1:50 AM,50 °F,46 °F,87 %,CALM,0 mph,0 mph,29.81 in,0.0 in,Fair
2017-12-13,2:20 AM,50 °F,48 °F,94 %,ENE,3 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,2:50 AM,48 °F,46 °F,93 %,ENE,3 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,3:20 AM,50 °F,46 °F,87 %,ENE,3 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,3:50 AM,48 °F,46 °F,93 %,VAR,2 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,4:20 AM,50 °F,46 °F,87 %,VAR,2 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,4:50 AM,50 °F,46 °F,87 %,CALM,0 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,5:20 AM,48 °F,45 °F,87 %,VAR,1 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,5:50 AM,52 °F,45 °F,76 %,N,2 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,6:20 AM,48 °F,43 °F,82 %,VAR,2 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,6:50 AM,48 °F,45 °F,87 %,WNW,3 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,7:20 AM,50 °F,45 °F,82 %,W,3 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,7:50 AM,50 °F,43 °F,76 %,VAR,2 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,8:20 AM,50 °F,43 °F,76 %,VAR,2 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,8:50 AM,50 °F,43 °F,76 %,VAR,2 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,9:20 AM,54 °F,45 °F,72 %,VAR,1 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,9:50 AM,55 °F,45 °F,67 %,VAR,1 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,10:20 AM,57 °F,45 °F,63 %,SSW,3 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,10:50 AM,59 °F,45 °F,59 %,VAR,2 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,11:20 AM,59 °F,45 °F,59 %,S,5 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,11:50 AM,61 °F,46 °F,59 %,SSW,7 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,12:20 PM,61 °F,45 °F,55 %,S,7 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,12:50 PM,61 °F,45 °F,55 %,SW,8 mph,0 mph,29.78 in,0.0 in,Fair
2017-12-13,1:20 PM,61 °F,45 °F,55 %,WSW,8 mph,0 mph,29.75 in,0.0 in,Fair
2017-12-13,1:50 PM,61 °F,45 °F,55 %,WSW,9 mph,0 mph,29.75 in,0.0 in,Fair
2017-12-13,2:20 PM,63 °F,46 °F,55 %,WSW,13 mph,0 mph,29.75 in,0.0 in,Fair
2017-12-13,2:50 PM,63 °F,46 °F,55 %,WSW,13 mph,0 mph,29.75 in,0.0 in,Fair
2017-12-13,3:20 PM,63 °F,46 °F,55 %,WSW,10 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,3:50 PM,63 °F,46 °F,55 %,W,12 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,4:20 PM,63 °F,46 °F,55 %,WSW,10 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,4:50 PM,61 °F,45 °F,55 %,WSW,10 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,5:20 PM,59 °F,46 °F,63 %,W,9 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,5:50 PM,57 °F,46 °F,67 %,WSW,5 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,6:20 PM,57 °F,46 °F,67 %,SE,3 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,6:50 PM,55 °F,46 °F,72 %,SE,5 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,7:20 PM,55 °F,46 °F,72 %,VAR,1 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,7:50 PM,54 °F,46 °F,77 %,W,1 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,8:20 PM,54 °F,46 °F,77 %,VAR,2 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,8:50 PM,54 °F,46 °F,77 %,VAR,2 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,9:20 PM,54 °F,46 °F,77 %,VAR,2 mph,0 mph,29.72 in,0.0 in,Fair
2017-12-13,9:50 PM,52 °F,46 °F,82 %,W,2 mph,0 mph,29.70 in,0.0 in,Fair
2017-12-13,10:20 PM,52 °F,45 °F,76 %,S,2 mph,0 mph,29.70 in,0.0 in,Fair
2017-12-13,10:50 PM,52 °F,45 °F,76 %,WNW,2 mph,0 mph,29.70 in,0.0 in,Fair
2017-12-13,11:20 PM,52 °F,45 °F,76 %,W,2 mph,0 mph,29.70 in,0.0 in,Fair
2017-12-13,11:50 PM,50 °F,45 °F,82 %,WSW,3 mph,0 mph,29.70 in,0.0 in,Fair
2017-12-14,12:20 AM,54 °F,45 °F,72 %,SW,5 mph,0 mph,29.70 in,0.0 in,Fair
2017-12-14,12:50 AM,54 °F,46 °F,77 %,SSW,6 mph,0 mph,29.67 in,0.0 in,Fair
2017-12-14,1:20 AM,52 °F,45 °F,76 %,WSW,5 mph,0 mph,29.67 in,0.0 in,Fair
2017-12-14,1:50 AM,54 °F,46 °F,77 %,SSE,5 mph,0 mph,29.67 in,0.0 in,Fair
2017-12-14,2:20 AM,52 °F,46 °F,82 %,VAR,2 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-14,2:50 AM,52 °F,45 °F,76 %,SE,3 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-14,3:20 AM,50 °F,45 °F,82 %,VAR,1 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-14,3:50 AM,52 °F,45 °F,76 %,VAR,2 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-14,4:20 AM,50 °F,45 °F,82 %,VAR,1 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-14,4:50 AM,50 °F,45 °F,82 %,VAR,1 mph,0 mph,29.61 in,0.0 in,Fair
2017-12-14,5:20 AM,52 °F,45 °F,76 %,VAR,2 mph,0 mph,29.61 in,0.0 in,Fair
2017-12-14,5:50 AM,54 °F,45 °F,72 %,CALM,0 mph,0 mph,29.61 in,0.0 in,Fair
2017-12-14,6:20 AM,52 °F,45 °F,76 %,VAR,2 mph,0 mph,29.61 in,0.0 in,Fair
2017-12-14,6:50 AM,54 °F,43 °F,67 %,S,3 mph,0 mph,29.61 in,0.0 in,Fair
2017-12-14,7:20 AM,52 °F,45 °F,76 %,SW,3 mph,0 mph,29.61 in,0.0 in,Fair
2017-12-14,7:50 AM,52 °F,43 °F,71 %,WSW,5 mph,0 mph,29.61 in,0.0 in,Fair
2017-12-14,8:20 AM,52 °F,45 °F,76 %,SW,5 mph,0 mph,29.61 in,0.0 in,Fair
2017-12-14,8:50 AM,54 °F,45 °F,72 %,VAR,1 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-14,9:20 AM,52 °F,45 °F,76 %,VAR,2 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-14,9:50 AM,54 °F,45 °F,72 %,VAR,1 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-14,10:20 AM,55 °F,45 °F,67 %,S,3 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-14,10:50 AM,55 °F,45 °F,67 %,VAR,2 mph,0 mph,29.64 in,0.0 in,Fair
2017-12-14,11:20 AM,55 °F,46 °F,72 %,W,6 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2017-12-14,11:50 AM,59 °F,45 °F,59 %,SW,6 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2017-12-14,12:20 PM,61 °F,45 °F,55 %,SW,6 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2017-12-14,12:50 PM,61 °F,45 °F,55 %,SSW,5 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2017-12-14,1:20 PM,61 °F,43 °F,52 %,SSW,8 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2017-12-14,1:50 PM,61 °F,43 °F,52 %,SSW,7 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2017-12-14,2:20 PM,61 °F,45 °F,55 %,SW,9 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2017-12-14,2:50 PM,61 °F,46 °F,59 %,SW,12 mph,0 mph,29.58 in,0.0 in,Fair
2017-12-14,3:20 PM,61 °F,48 °F,63 %,SW,9 mph,0 mph,29.58 in,0.0 in,Fair
2017-12-14,3:50 PM,61 °F,46 °F,59 %,SW,12 mph,0 mph,29.58 in,0.0 in,Fair
2017-12-14,4:20 PM,61 °F,46 °F,59 %,SW,12 mph,0 mph,29.58 in,0.0 in,Fair
